Date,Priority,IM,Shift,Start Time,Item,WO#,L/R,Mold No.,Planned Vol (set),Totes Needed,Plan Hr,Cycle Time,Actual OP hr,DT Hours,Unplanned DT Reason,DT Reason notes,Actual Cycle Time,Actual Startup time,Actual Prod. Vol (set),Good LH,Good RH,Def LH,Def RH,Scrap %,"Quoted
Efficiency","CBC
Efficiency",eff*Prod,Utilization,OEE. Quote,OEE CBC STD,Total Scheduled,Total Produced,Total Good Parts,"Achiev.
(Actual)","Achiev.
(Good)",Production Cost,Scrap Cost,Material Used,Material,Material $,"PXYZ
Efficiency",OEE PXYZ STD,Status,Job_Change_In_Shift
2026-07-28,,IM6,3,ONGOING,550B BUL-LED Shade,1114033,,M05419,900,138.46153846153845,7,28,4.909541666666667,3.0904583333333333,,,25.07,ongoing,705,705,705,0,0,0,1.1168727562824092,1.1168727562824092,787.3952931790985,0.4807259548611111,0.5369097222222222,0.5369097222222222,1800,1410,1410,0.7833333333333333,0.7833333333333333,706.41,0,170.81304,PC018-BK,0,,,ON,True
2026-07-28,,IM6,3,ONGOING,550B BUL-LED Shade,1114033,,M05419,900,138.46153846153845,7,28,4.909541666666667,3.0904583333333333,,,25.07,ongoing,705,705,705,0,0,0,1.1168727562824092,1.1168727562824092,787.3952931790985,0.4807259548611111,0.5369097222222222,0.5369097222222222,1800,1410,1410,0.7833333333333333,0.7833333333333333,706.41,0,170.81304,PC018-BK,0,,,ON,True
2026-07-28,,IM6,1,7:00AM,T90A CHL BRACKET G,1119644,,MO8384,800,40,7.388888888888889,33.25,6.875,1.125,,,30,545a,825,825,825,0,0,0,1.1083333333333334,1.1083333333333334,914.375,0.88623046875,0.98223876953125,0.98223876953125,1600,1650,1650,1.03125,1.03125,927.3000000000001,0,209.55,ABS06-BK,0,,,ON,True
2026-07-28,,IM6,1,7:00AM,T90A CHL BRACKET G,1119644,,MO8384,800,40,7.388888888888889,33.25,6.875,1.125,,,30,545a,825,825,825,0,0,0,1.1083333333333334,1.1083333333333334,914.375,0.88623046875,0.98223876953125,0.98223876953125,1600,1650,1650,1.03125,1.03125,927.3000000000001,0,209.55,ABS06-BK,0,,,ON,True
2026-07-28,,IM6,2,,T90A CHL BRACKET G,,,MO8384,800,40,7.388888888888889,33.25,4.458333333333333,3.541666666666667,,No pack.,30,,535,535,535,0,0,0,1.1083333333333334,1.1083333333333334,592.9583333333334,0.37268880208333327,0.4130634223090277,0.4130634223090277,1600,1070,1070,0.66875,0.66875,601.34,0,135.89000000000001,ABS06-BK,0,,,ON,True
2026-07-28,,IM6,2,,T90A CHL BRACKET G,,,MO8384,800,40,7.388888888888889,33.25,4.458333333333333,3.541666666666667,,No pack.,30,,535,535,535,0,0,0,1.1083333333333334,1.1083333333333334,592.9583333333334,0.37268880208333327,0.4130634223090277,0.4130634223090277,1600,1070,1070,0.66875,0.66875,601.34,0,135.89000000000001,ABS06-BK,0,,,ON,True
2026-07-28,,IM7,3,11:30PM,T90A RCL Extension A,1119840,,MO5772,600,80,6.5,39,3.4902777777777776,4.509722222222223,,,35.9,1245a,350,345,345,5,5,0.014285714285714285,1.0863509749303621,1.0863509749303621,380.2228412256267,0.25449942129629627,0.27252604166666666,0.27252604166666666,1200,700,690,0.5833333333333334,0.5750000000000001,494.03999999999996,7.16,189,PC003-BK,0,,,ON,True
2026-07-28,,IM7,3,11:30PM,T90A RCL Extension A,1119840,,MO5772,600,80,6.5,39,3.4902777777777776,4.509722222222223,,,35.9,1245a,350,345,345,5,5,0.014285714285714285,1.0863509749303621,1.0863509749303621,380.2228412256267,0.25449942129629627,0.27252604166666666,0.27252604166666666,1200,700,690,0.5833333333333334,0.5750000000000001,494.03999999999996,7.16,189,PC003-BK,0,,,ON,True
2026-07-28,,IM7,1,,T90A RCL Extension A,,,MO5772,700,93.33333333333333,7.583333333333333,39,8.227083333333333,-0.22708333333333286,,,35.9,,825,825,825,0,0,0,1.0863509749303621,1.0863509749303621,896.2395543175488,1.212025669642857,1.3166852678571428,1.3166852678571428,1400,1650,1650,1.1785714285714286,1.1785714285714286,1181.3999999999999,0,445.50000000000006,PC003-BK,0,,,ON,True
2026-07-28,,IM7,1,,T90A RCL Extension A,,,MO5772,700,93.33333333333333,7.583333333333333,39,8.227083333333333,-0.22708333333333286,,,35.9,,825,825,825,0,0,0,1.0863509749303621,1.0863509749303621,896.2395543175488,1.212025669642857,1.3166852678571428,1.3166852678571428,1400,1650,1650,1.1785714285714286,1.1785714285714286,1181.3999999999999,0,445.50000000000006,PC003-BK,0,,,ON,True
2026-07-28,,IM7,2,,T90A RCL Extension A,,,MO5772,700,93.33333333333333,7.583333333333333,39,2.872,5.128,,No pack.,35.9,,288,288,288,0,0,0,1.0863509749303621,1.0863509749303621,312.8690807799443,0.14770285714285714,0.16045714285714285,0.16045714285714285,1400,576,576,0.4114285714285714,0.4114285714285714,412.416,0,155.52,PC003-BK,0,,,ON,True
2026-07-28,,IM7,2,,T90A RCL Extension A,,,MO5772,700,93.33333333333333,7.583333333333333,39,2.872,5.128,,No pack.,35.9,,288,288,288,0,0,0,1.0863509749303621,1.0863509749303621,312.8690807799443,0.14770285714285714,0.16045714285714285,0.16045714285714285,1400,576,576,0.4114285714285714,0.4114285714285714,412.416,0,155.52,PC003-BK,0,,,ON,True
2026-07-28,,IM8,3,ONGOING,P33A FCL Base C,1115465,,5549,600,0,7.833333333333333,47,4.164,3.8360000000000003,,,34.7,ongoing,432,864,864,0,0,0,1.3544668587896251,1.3544668587896251,585.129682997118,0.37476,0.5075999999999999,0.5075999999999999,2400,1728,1728,0.72,0.72,0,0,295.6176,PC017-WT,0,,,ON,True
2026-07-28,,IM8,3,ONGOING,P33A FCL Base C,1115465,,5549,600,0,7.833333333333333,47,4.164,3.8360000000000003,,,34.7,ongoing,432,864,864,0,0,0,1.3544668587896251,1.3544668587896251,585.129682997118,0.37476,0.5075999999999999,0.5075999999999999,2400,1728,1728,0.72,0.72,0,0,295.6176,PC017-WT,0,,,ON,True
2026-07-28,,IM8,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-28,,IM8,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-28,,IM9,3,11:40PM,T90A RCL Reflector A,1113818,,MO5774,650,162.5,7.222222222222222,40,0.4839138888888889,7.516086111111111,,Tool has rust having to pull tool to tool room for it to be fixed.,42.49,115a,41,41,41,0,0,0,0.9413979759943516,0.9413979759943516,38.59731701576842,0.003815474893162393,0.0035918803418803417,0.0035918803418803417,1300,82,82,0.06307692307692307,0.06307692307692307,87.412,0,26.568,PC001-GY,0,,,ON,True
2026-07-28,,IM9,3,11:40PM,T90A RCL Reflector A,1113818,,MO5774,650,162.5,7.222222222222222,40,0.4839138888888889,7.516086111111111,,Tool has rust having to pull tool to tool room for it to be fixed.,42.49,115a,41,41,41,0,0,0,0.9413979759943516,0.9413979759943516,38.59731701576842,0.003815474893162393,0.0035918803418803417,0.0035918803418803417,1300,82,82,0.06307692307692307,0.06307692307692307,87.412,0,26.568,PC001-GY,0,,,ON,True
2026-07-28,,IM9,1,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,0.18884444444444445,7.811155555555556,,Tool still in shop.,42.49,,16,16,16,0,0,0,0.9413979759943516,0.9413979759943516,15.062367615909626,0.0005810598290598291,0.000547008547008547,0.000547008547008547,1300,32,32,0.024615384615384615,0.024615384615384615,34.112,0,10.368,PC001-GY,0,,,ON,True
2026-07-28,,IM9,1,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,0.18884444444444445,7.811155555555556,,Tool still in shop.,42.49,,16,16,16,0,0,0,0.9413979759943516,0.9413979759943516,15.062367615909626,0.0005810598290598291,0.000547008547008547,0.000547008547008547,1300,32,32,0.024615384615384615,0.024615384615384615,34.112,0,10.368,PC001-GY,0,,,ON,True
2026-07-28,,IM9,2,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,8.297352777777778,-0.29735277777777824,,,42.49,115p,703,683,683,20,20,0.02844950213371266,0.9413979759943516,0.9413979759943516,661.8027771240291,1.1217382697649574,1.0259594017094018,1.0259594017094018,1300,1406,1366,1.0815384615384616,1.0507692307692307,1456.1560000000002,42.64,455.54400000000004,PC001-GY,0,,,ON,True
2026-07-28,,IM9,2,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,8.297352777777778,-0.29735277777777824,,,42.49,115p,703,683,683,20,20,0.02844950213371266,0.9413979759943516,0.9413979759943516,661.8027771240291,1.1217382697649574,1.0259594017094018,1.0259594017094018,1300,1406,1366,1.0815384615384616,1.0507692307692307,1456.1560000000002,42.64,455.54400000000004,PC001-GY,0,,,ON,True
2026-07-29,,IM1,3,ONGOING,NQ5A Flange Brkt,1120644,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM1,3,ONGOING,NQ5A Flange Brkt,1120644,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM1,1,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM1,1,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM1,2,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM1,2,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PP022-BK,0,,,ON,True
2026-07-29,,IM10,3,11:00PM,890B CHL-LED Cover HG,1120892,,5417,800,0,8,36,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PP018-BK,0,,,ON,True
2026-07-29,,IM10,3,11:00PM,890B CHL-LED Cover HG,1120892,,5417,800,0,8,36,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PP018-BK,0,,,ON,True
2026-07-29,,IM10,1,8:30AM,550B RCL-LED Reflector,1121922,,MO5239,500,100,4.861111111111111,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM10,1,8:30AM,550B RCL-LED Reflector,1121922,,MO5239,500,100,4.861111111111111,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM10,2,,550B RCL-LED Reflector,,,MO5239,700,140,6.805555555555555,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM10,2,,550B RCL-LED Reflector,,,MO5239,700,140,6.805555555555555,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM11,3,ONGOING,L42P RCL Rim/ Cuff,1119356,,MO4375,1000,95.23809523809524,7.777777777777778,28,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PP025-BK,0,,,ON,True
2026-07-29,,IM11,3,ONGOING,L42P RCL Rim/ Cuff,1119356,,MO4375,1000,95.23809523809524,7.777777777777778,28,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PP025-BK,0,,,ON,True
2026-07-29,,IM11,1,,L42P RCL Rim/ Cuff,,,MO4375,1000,95.23809523809524,7.777777777777778,28,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PP025-BK,0,,,ON,True
2026-07-29,,IM11,1,,L42P RCL Rim/ Cuff,,,MO4375,1000,95.23809523809524,7.777777777777778,28,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PP025-BK,0,,,ON,True
2026-07-29,,IM11,2,4:30PM,01OB Bezel Plug,1120645,,1943,600,16,5.833333333333333,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM11,2,4:30PM,01OB Bezel Plug,1120645,,1943,600,16,5.833333333333333,35,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM12,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM12,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM12,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM14,3,1:00AM,T90A CHL EXTENSION B,1121404,,MO6519,600,40,5.666666666666667,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM14,3,1:00AM,T90A CHL EXTENSION B,1121404,,MO6519,600,40,5.666666666666667,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM14,1,,T90A CHL EXTENSION B,,,MO6519,800,53.333333333333336,7.555555555555555,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM14,1,,T90A CHL EXTENSION B,,,MO6519,800,53.333333333333336,7.555555555555555,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM14,2,,T90A CHL EXTENSION B,,,MO6519,800,53.333333333333336,7.555555555555555,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM14,2,,T90A CHL EXTENSION B,,,MO6519,800,53.333333333333336,7.555555555555555,34,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC003-BK,0,,,ON,True
2026-07-29,,IM15,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM15,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM15,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM16,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM16,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM16,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM17,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM17,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM17,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM18,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM18,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM18,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM19,3,ONGOING,T1XL FASCIA BRACKET 1,1120640,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM19,3,ONGOING,T1XL FASCIA BRACKET 1,1120640,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM19,1,,T1XL FASCIA BRACKET 1,,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM19,1,,T1XL FASCIA BRACKET 1,,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM19,2,,T1XL FASCIA BRACKET 1,,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM19,2,,T1XL FASCIA BRACKET 1,,,TNL 737,650,0,7.763888888888889,43,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PP028-BK,0,,,ON,True
2026-07-29,,IM2,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM2,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM2,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM3,3,12:00AM,L42P RCL Shade,1122093,,M04373,1000,40,6.666666666666667,24,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PC006-GY,0,,,ON,True
2026-07-29,,IM3,3,12:00AM,L42P RCL Shade,1122093,,M04373,1000,40,6.666666666666667,24,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PC006-GY,0,,,ON,True
2026-07-29,,IM3,1,,L42P RCL Shade,,RH,M04373,1100,44,7.333333333333333,24,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,PC006-GY,0,,,ON,True
2026-07-29,,IM3,1,,L42P RCL Shade,,RH,M04373,1100,44,7.333333333333333,24,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,PC006-GY,0,,,ON,True
2026-07-29,,IM3,2,4:00PM,550B RCL-LED Ext. B,1121911,,M05326,1000,142.85714285714286,6.388888888888889,23,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM3,2,4:00PM,550B RCL-LED Ext. B,1121911,,M05326,1000,142.85714285714286,6.388888888888889,23,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,PC018-BK,0,,,ON,True
2026-07-29,,IM4,3,ONGOING,L42P(2) HL Base A (Carrier Plate),1115328,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM4,3,ONGOING,L42P(2) HL Base A (Carrier Plate),1115328,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM4,1,,L42P(2) HL Base A (Carrier Plate),,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM4,1,,L42P(2) HL Base A (Carrier Plate),,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM4,2,,L42P(2) HL Base A (Carrier Plate),,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM4,2,,L42P(2) HL Base A (Carrier Plate),,,70637,700,0,7.83611111111111,40.3,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM5,3,ONGOING,311 D Bezel Plug,1119033,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM5,3,ONGOING,311 D Bezel Plug,1119033,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM5,1,,311 D Bezel Plug,,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM5,1,,311 D Bezel Plug,,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM5,2,,311 D Bezel Plug,,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM5,2,,311 D Bezel Plug,,,0,800,0,7.777777777777778,35,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,ABS07-BK,0,,,ON,True
2026-07-29,,IM6,3,12:30AM,J34A BG BRACKET A,1120953,,5764,600,0,5.75,34.5,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,PAM01-BK,0,,,ON,True
2026-07-29,,IM6,3,12:30AM,J34A BG BRACKET A,1120953,,5764,600,0,5.75,34.5,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,PAM01-BK,0,,,ON,True
2026-07-29,,IM6,1,8:00AM,T90A CHL REFLEX REFLECTOR,1121464,,MO6510,800,29.09090909090909,6.444444444444445,29,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC026-AMB,0,,,ON,True
2026-07-29,,IM6,1,8:00AM,T90A CHL REFLEX REFLECTOR,1121464,,MO6510,800,29.09090909090909,6.444444444444445,29,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC026-AMB,0,,,ON,True
2026-07-29,,IM6,2,,T90A CHL REFLEX REFLECTOR,,,MO6510,950,34.54545454545455,7.652777777777778,29,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,PC026-AMB,0,,,ON,True
2026-07-29,,IM6,2,,T90A CHL REFLEX REFLECTOR,,,MO6510,950,34.54545454545455,7.652777777777778,29,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,PC026-AMB,0,,,ON,True
2026-07-29,,IM7,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM7,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM7,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-29,,IM8,3,11:30PM,J34A HG BRACKET A,1120970,,5765,700,0,6.708333333333333,34.5,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PAM01-BK,0,,,ON,True
2026-07-29,,IM8,3,11:30PM,J34A HG BRACKET A,1120970,,5765,700,0,6.708333333333333,34.5,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PAM01-BK,0,,,ON,True
2026-07-29,,IM8,1,9:00AM,150B SPL Housing,1120692,,M05201,,0,0,45,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM8,1,9:00AM,150B SPL Housing,1120692,,M05201,,0,0,45,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM8,2,,150B SPL Housing,,,M05201,,0,0,45,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM8,2,,150B SPL Housing,,,M05201,,0,0,45,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM9,3,ONGOING,T90A RCL Reflector A,1113818,,MO5774,650,162.5,7.222222222222222,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM9,3,ONGOING,T90A RCL Reflector A,1113818,,MO5774,650,162.5,7.222222222222222,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM9,1,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM9,1,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
2026-07-29,,IM9,2,,T90A RCL Reflector A,,,MO5774,650,162.5,7.222222222222222,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,PC001-GY,0,,,ON,True
